Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Kensington,69 Rankins Rd,3,h,1550000.0,S,Nelson,25/11/2017,3.4,3031.0,3.0,2.0,2.0,,127.0,1890.0,Melbourne City Council,-37.7906,144.9318,Northern Metropolitan,5263.0
Kew,4 Belmont Av,4,h,,SN,Kay,25/11/2017,5.4,3101.0,4.0,4.0,2.0,546.0,328.0,1888.0,Boroondara City Council,-37.809,145.0425,Southern Metropolitan,10331.0
Kew,17 Hartington St,5,h,2900000.0,VB,Jellis,25/11/2017,5.4,3101.0,5.0,2.0,2.0,920.0,241.0,1900.0,Boroondara City Council,-37.8017,145.0419,Southern Metropolitan,10331.0
Kew,46 Malin St,3,h,,S,Marshall,25/11/2017,5.4,3101.0,3.0,2.0,2.0,321.0,176.0,1920.0,Boroondara City Council,-37.8127,145.0451,Southern Metropolitan,10331.0
Kew,60 Pakington St,4,h,2015000.0,S,Nelson,25/11/2017,5.4,3101.0,4.0,1.0,2.0,566.0,140.0,1880.0,Boroondara City Council,-37.8008,145.0353,Southern Metropolitan,10331.0
Kew,8 Wellington St,3,h,1900000.0,VB,Marshall,25/11/2017,5.4,3101.0,3.0,2.0,1.0,491.0,179.0,1915.0,Boroondara City Council,-37.8092,145.0302,Southern Metropolitan,10331.0
Kew East,13 Hale St,5,h,,S,Marshall,25/11/2017,7.3,3102.0,5.0,2.0,,664.0,249.0,1930.0,Boroondara City Council,-37.7946,145.0494,Southern Metropolitan,2671.0
Kings Park,16 Winchester Ct,3,h,480000.0,PI,YPA,25/11/2017,14.0,3021.0,3.0,1.0,1.0,,96.0,1990.0,Brimbank City Council,-37.7289,144.7656,Western Metropolitan,2878.0
Kurunjang,9 Kirkton Dr,3,h,355000.0,SP,Eric,25/11/2017,31.7,3337.0,3.0,1.0,4.0,650.0,112.0,1990.0,Melton City Council,-37.6666,144.5974,Northern Victoria,3553.0
Langwarrin,7 Kate Ct,4,h,,PI,Bowman,25/11/2017,41.0,3910.0,4.0,2.0,2.0,650.0,217.0,1986.0,Frankston City Council,-38.1471,145.197,Eastern Victoria,8743.0
Malvern,39 Finlayson St,4,h,2610000.0,S,Jellis,25/11/2017,5.9,3144.0,4.0,2.0,2.0,682.0,244.0,1915.0,Stonnington City Council,-37.8707,145.0357,Southern Metropolitan,4675.0
Malvern,2 Glendearg Gr,3,h,,S,Marshall,25/11/2017,5.9,3144.0,3.0,2.0,1.0,,222.0,1920.0,Stonnington City Council,-37.8635,145.0328,Southern Metropolitan,4675.0
Malvern East,14 Hedgeley Av,5,h,4500000.0,VB,Marshall,25/11/2017,8.4,3145.0,5.0,3.0,3.0,,410.0,1930.0,Stonnington City Council,-37.8682,145.0586,Southern Metropolitan,8801.0
Malvern East,34 Manning Rd,4,h,3350000.0,PI,Jellis,25/11/2017,8.4,3145.0,4.0,2.0,3.0,836.0,303.0,1910.0,Stonnington City Council,-37.8732,145.0496,Southern Metropolitan,8801.0
Malvern East,11 Oak Gr,4,h,2400000.0,VB,Jellis,25/11/2017,8.4,3145.0,4.0,2.0,2.0,,269.0,1920.0,Stonnington City Council,-37.8757,145.0569,Southern Metropolitan,8801.0
Malvern East,23 Oak Gr,4,h,,SN,Marshall,25/11/2017,8.4,3145.0,4.0,2.0,2.0,697.0,240.0,1925.0,Stonnington City Council,-37.8749,145.0571,Southern Metropolitan,8801.0
Meadow Heights,5 Fumina Ct,3,h,545000.0,S,YPA,25/11/2017,17.4,3048.0,3.0,1.0,0.0,682.0,98.0,1985.0,Hume City Council,-37.661,144.9229,Northern Metropolitan,4704.0
Melton,15 Bittern St,3,h,,PN,YPA,25/11/2017,31.7,3337.0,3.0,1.0,1.0,583.0,123.0,1970.0,Melton City Council,-37.6786,144.5739,Western Victoria,3600.0
Melton,7 Curlew Cl,3,h,385000.0,SP,PRDNationwide,25/11/2017,31.7,3337.0,3.0,1.0,1.0,580.0,96.0,1970.0,Melton City Council,-37.6762,144.5767,Western Victoria,3600.0
Melton South,5 Albert Dr,4,h,451000.0,S,HAR,25/11/2017,29.8,3338.0,4.0,2.0,2.0,790.0,166.0,1990.0,Melton City Council,-37.7081,144.5628,Western Victoria,4718.0
Melton South,24 Connel Dr,2,h,386000.0,S,Reliance,25/11/2017,29.8,3338.0,2.0,1.0,2.0,,77.0,1970.0,Melton City Council,-37.7087,144.5728,Western Victoria,4718.0
Melton South,13 Kingsford Av,3,h,425000.0,S,hockingstuart,25/11/2017,29.8,3338.0,3.0,1.0,4.0,805.0,155.0,1975.0,Melton City Council,-37.6979,144.5769,Western Victoria,4718.0
Melton West,14 Fairhaven Bvd,3,h,,SP,Ray,25/11/2017,31.7,3337.0,3.0,2.0,2.0,511.0,126.0,2005.0,Melton City Council,-37.6868,144.5546,Northern Victoria,6065.0
Mentone,23 Levanto St,2,h,780000.0,S,hockingstuart,25/11/2017,20.0,3194.0,2.0,2.0,2.0,390.0,119.0,1950.0,Kingston City Council,-37.9797,145.0751,South-Eastern Metropolitan,6162.0
Mernda,59 Goulburn St,4,h,705000.0,S,HAR,25/11/2017,25.9,3754.0,4.0,2.0,3.0,491.0,182.0,2015.0,Whittlesea City Council,-37.6094,145.0989,Northern Metropolitan,5812.0
Mill Park,4 Berry Ct,4,h,640000.0,PI,The,25/11/2017,17.9,3082.0,4.0,2.0,2.0,576.0,189.0,1980.0,Whittlesea City Council,-37.6682,145.0515,Northern Metropolitan,10529.0
Mill Park,6 Carlita Cl,3,h,665000.0,S,HAR,25/11/2017,17.9,3082.0,3.0,1.0,2.0,375.0,116.0,1980.0,Whittlesea City Council,-37.6734,145.0695,Northern Metropolitan,10529.0
Mill Park,67 Freeman Cr,3,h,660000.0,S,Barry,25/11/2017,17.9,3082.0,3.0,2.0,3.0,689.0,127.0,1980.0,Whittlesea City Council,-37.6654,145.0568,Northern Metropolitan,10529.0
Mill Park,8 Peacock Cl,4,h,800000.0,S,Ray,25/11/2017,17.9,3082.0,4.0,2.0,2.0,,181.0,1980.0,Whittlesea City Council,-37.6619,145.0681,Northern Metropolitan,10529.0
Mitcham,41 Owen St,3,h,985000.0,S,Jellis,25/11/2017,17.2,3132.0,3.0,1.0,1.0,582.0,124.0,1950.0,Whitehorse City Council,-37.8258,145.1905,Eastern Metropolitan,6871.0
Mont Albert,36 Zetland Rd,4,h,,S,Marshall,25/11/2017,10.2,3127.0,4.0,2.0,2.0,1509.0,313.0,1910.0,Boroondara City Council,-37.8175,145.1111,Eastern Metropolitan,2079.0
Moonee Ponds,28 Dean St,3,h,902000.0,PI,Nelson,25/11/2017,6.2,3039.0,3.0,1.0,1.0,,98.0,1910.0,Moonee Valley City Council,-37.7677,144.9268,Western Metropolitan,6232.0
Moonee Ponds,36 Vine St,4,h,1780000.0,S,Jellis,25/11/2017,6.2,3039.0,4.0,2.0,2.0,480.0,194.0,1930.0,Moonee Valley City Council,-37.769,144.9314,Western Metropolitan,6232.0
Moorabbin,4a Stayner Gr,3,u,,VB,Jellis,25/11/2017,14.3,3189.0,3.0,2.0,3.0,,108.0,2009.0,Kingston City Council,-37.9441,145.0401,Southern Metropolitan,2555.0
Mooroolbark,2A Ellen Rd,3,t,735000.0,S,McGrath,25/11/2017,26.5,3138.0,3.0,2.0,2.0,,127.0,2011.0,Yarra Ranges Shire Council,-37.7846,145.3205,Eastern Victoria,8280.0
Mount Waverley,59 Mayfield Dr,4,h,980000.0,S,Barry,25/11/2017,14.2,3149.0,4.0,2.0,2.0,800.0,164.0,1970.0,Monash City Council,-37.8882,145.1146,Eastern Metropolitan,13366.0
Mulgrave,20 Grovelands Dr,3,h,,S,Barry,25/11/2017,18.8,3170.0,3.0,2.0,4.0,737.0,118.0,1975.0,Monash City Council,-37.9332,145.1827,South-Eastern Metropolitan,7113.0
Niddrie,13 Kelvin Cl,3,h,,W,Nelson,25/11/2017,10.4,3042.0,3.0,2.0,4.0,523.0,239.0,1980.0,Moonee Valley City Council,-37.7453,144.8835,Western Metropolitan,2291.0
Noble Park,31 Bunnerong Cr,3,h,,PI,Barry,25/11/2017,22.7,3174.0,3.0,2.0,3.0,538.0,118.0,1970.0,Greater Dandenong City Council,-37.9832,145.1707,South-Eastern Metropolitan,11806.0
North Melbourne,494 Abbotsford St,4,h,,S,RT,25/11/2017,1.8,3051.0,4.0,2.0,,137.0,168.0,1880.0,Melbourne City Council,-37.7946,144.9472,Northern Metropolitan,6821.0
North Melbourne,8 Scotia St,3,t,,SN,Nelson,25/11/2017,1.8,3051.0,3.0,3.0,1.0,,128.0,1900.0,Melbourne City Council,-37.8014,144.9492,Northern Metropolitan,6821.0
Northcote,11 Brooke St,3,h,1500000.0,VB,Nelson,25/11/2017,5.3,3070.0,3.0,2.0,1.0,308.0,160.0,1910.0,Darebin City Council,-37.7763,145.0033,Northern Metropolitan,11364.0
Northcote,23 Mitchell St,3,h,1900000.0,SP,McGrath,25/11/2017,5.3,3070.0,3.0,2.0,3.0,502.0,133.0,1920.0,Darebin City Council,-37.7721,145.0006,Northern Metropolitan,11364.0
Northcote,14 Northcote St,2,h,1295000.0,PI,McGrath,25/11/2017,5.3,3070.0,2.0,1.0,1.0,302.0,100.0,1925.0,Darebin City Council,-37.774,145.0081,Northern Metropolitan,11364.0
Northcote,14 Separation St,3,h,989000.0,SP,McGrath,25/11/2017,5.3,3070.0,3.0,2.0,1.0,150.0,118.0,1900.0,Darebin City Council,-37.7696,145.0003,Northern Metropolitan,11364.0
Notting Hill,12B Samada St,3,t,925000.0,S,Biggin,25/11/2017,16.7,3168.0,3.0,2.0,2.0,,172.0,2003.0,Monash City Council,-37.9048,145.1443,Southern Metropolitan,902.0
Oakleigh,805 Warrigal Rd,4,h,1160000.0,PI,Barry,25/11/2017,12.3,3166.0,4.0,3.0,2.0,578.0,232.0,1927.0,Monash City Council,-37.8915,145.0888,Southern Metropolitan,3224.0
Oakleigh South,10B Esper Av,3,h,1050000.0,PI,Ray,25/11/2017,15.5,3167.0,3.0,2.0,2.0,313.0,314.0,2012.0,Kingston City Council,-37.9285,145.0842,South-Eastern Metropolitan,3692.0
Ormond,712 North Rd,3,h,,SP,Buxton,25/11/2017,11.4,3204.0,3.0,2.0,2.0,,120.0,1945.0,Glen Eira City Council,-37.9054,145.0495,Southern Metropolitan,3578.0
Pascoe Vale,120 Derby St,3,h,750000.0,PI,Nelson,25/11/2017,8.5,3044.0,3.0,2.0,1.0,658.0,112.0,1950.0,Moreland City Council,-37.726,144.947,Northern Metropolitan,7485.0
Point Cook,19 Maxwell St,4,h,665000.0,S,hockingstuart,25/11/2017,14.7,3030.0,4.0,2.0,2.0,,198.0,2007.0,Wyndham City Council,-37.8809,144.7265,Western Metropolitan,15542.0
Point Cook,22 Parkwood Tce,4,h,682000.0,SP,Ray,25/11/2017,14.7,3030.0,4.0,3.0,2.0,,206.0,2010.0,Wyndham City Council,-37.9075,144.7504,Western Metropolitan,15542.0
Point Cook,6 Sapphire Cl,4,h,,SN,Barry,25/11/2017,14.7,3030.0,4.0,3.0,2.0,842.0,335.0,2000.0,Wyndham City Council,-37.8987,144.7639,Western Metropolitan,15542.0
Point Cook,19 Surrey Gr,4,h,,SN,LJ,25/11/2017,14.7,3030.0,4.0,2.0,2.0,444.0,167.0,2011.0,Wyndham City Council,-37.9124,144.7735,Western Metropolitan,15542.0
Port Melbourne,108 Graham St,3,h,1400000.0,VB,Greg,25/11/2017,3.5,3207.0,3.0,2.0,,,114.0,1890.0,Melbourne City Council,-37.8411,144.9426,Southern Metropolitan,8648.0
Prahran,83 Bendigo St,2,h,,VB,Marshall,25/11/2017,4.6,3181.0,2.0,1.0,,150.0,94.0,1900.0,Stonnington City Council,-37.8493,144.9975,Southern Metropolitan,7717.0
Prahran,29 Woodfull St,3,h,3250000.0,SP,Kay,25/11/2017,4.6,3181.0,3.0,2.0,1.0,261.0,194.0,1880.0,Stonnington City Council,-37.8513,145.0089,Southern Metropolitan,7717.0
Preston,6 Young St,4,h,1585000.0,S,McGrath,25/11/2017,8.4,3072.0,4.0,2.0,2.0,,152.0,1930.0,Darebin City Council,-37.7476,145.0109,Northern Metropolitan,14577.0
Reservoir,16 Anstey Av,3,h,665000.0,S,Ray,25/11/2017,12.0,3073.0,3.0,2.0,2.0,,139.0,1965.0,Darebin City Council,-37.6921,144.9762,Northern Metropolitan,21650.0
Reservoir,14 MacKenzie St,3,h,780000.0,PI,Barry,25/11/2017,12.0,3073.0,3.0,1.0,1.0,767.0,132.0,1960.0,Darebin City Council,-37.7039,144.9858,Northern Metropolitan,21650.0
Reservoir,40 McMahon Rd,3,h,650000.0,S,Ray,25/11/2017,12.0,3073.0,3.0,1.0,2.0,,108.0,1950.0,Darebin City Council,-37.7112,145.0211,Northern Metropolitan,21650.0
Richmond,65 Church St,3,h,951000.0,SP,Jellis,25/11/2017,2.4,3121.0,3.0,1.0,,116.0,98.0,1880.0,Yarra City Council,-37.813,145.0004,Northern Metropolitan,14949.0
Richmond,99 Rowena Pde,3,h,,S,Marshall,25/11/2017,2.4,3121.0,3.0,1.0,4.0,,133.0,1920.0,Yarra City Council,-37.8208,144.9949,Northern Metropolitan,14949.0
Riddells Creek,9 Cheriton Dr,5,h,,VB,Raine,25/11/2017,47.4,3431.0,5.0,2.0,2.0,2000.0,235.0,1993.0,Macedon Ranges Shire Council,-37.4607,144.6885,Northern Victoria,1475.0
Riddells Creek,6 Southbourne Rd,5,h,,SP,Raine,25/11/2017,47.4,3431.0,5.0,3.0,6.0,,2002.0,2000.0,Macedon Ranges Shire Council,-37.4594,144.6891,Northern Victoria,1475.0
Ringwood,2 Adele Ct,3,h,808000.0,S,Carter,25/11/2017,19.9,3134.0,3.0,1.0,1.0,,127.0,1978.0,Maroondah City Council,-37.7934,145.2498,Eastern Metropolitan,7785.0
Ringwood,31 Jeffrey Dr,4,h,1050000.0,S,Jellis,25/11/2017,19.9,3134.0,4.0,2.0,2.0,,164.0,1974.0,Maroondah City Council,-37.7987,145.2469,Eastern Metropolitan,7785.0
Ringwood,21 Kendall St,2,h,1204000.0,S,Carter,25/11/2017,19.9,3134.0,2.0,1.0,1.0,,100.0,1955.0,Maroondah City Council,-37.8181,145.2296,Eastern Metropolitan,7785.0
Ringwood East,19 Eastfield Rd,4,h,,SP,Barry,25/11/2017,21.3,3135.0,4.0,2.0,4.0,844.0,160.0,1951.0,Maroondah City Council,-37.8085,145.2548,Eastern Metropolitan,4407.0
Rosanna,6 Alfreda Av,4,h,1530000.0,VB,Miles,25/11/2017,8.9,3084.0,4.0,3.0,2.0,,146.0,1955.0,Banyule City Council,-37.7421,145.072,Eastern Metropolitan,3540.0
Roxburgh Park,3 Hemsworth Ct,4,h,640000.0,S,HAR,25/11/2017,20.6,3064.0,4.0,2.0,2.0,,204.0,2000.0,Hume City Council,-37.6231,144.9298,Northern Metropolitan,5833.0
South Melbourne,8 Bridport St,3,h,,SP,Marshall,25/11/2017,1.9,3205.0,3.0,1.0,,218.0,132.0,1905.0,Port Phillip City Council,-37.8384,144.9627,Southern Metropolitan,5943.0
South Melbourne,37 Cobden St,2,h,1150000.0,VB,Marshall,25/11/2017,1.9,3205.0,2.0,1.0,,100.0,84.0,1890.0,Port Phillip City Council,-37.8348,144.9686,Southern Metropolitan,5943.0
South Morang,4 Camden Cl,4,h,630000.0,PI,Buckingham,25/11/2017,20.5,3752.0,4.0,2.0,2.0,,155.0,2008.0,Whittlesea City Council,-37.6382,145.0847,Northern Metropolitan,7969.0
South Morang,22 Gabriel Tce,4,h,635000.0,PI,Love,25/11/2017,20.5,3752.0,4.0,2.0,2.0,449.0,213.0,2004.0,Whittlesea City Council,-37.6377,145.0704,Northern Metropolitan,7969.0
South Morang,6 Jindabyne Av,5,h,810000.0,S,Stockdale,25/11/2017,20.5,3752.0,5.0,3.0,2.0,832.0,255.0,2009.0,Whittlesea City Council,-37.6414,145.0838,Northern Metropolitan,7969.0
South Morang,16 Leonie Cl,4,h,652000.0,SP,Ray,25/11/2017,20.5,3752.0,4.0,3.0,2.0,326.0,230.0,2009.0,Whittlesea City Council,-37.6489,145.0968,Northern Metropolitan,7969.0
South Yarra,39 Argo St,2,h,1160000.0,S,Marshall,25/11/2017,2.7,3141.0,2.0,1.0,,126.0,82.0,1890.0,Melbourne City Council,-37.8439,144.9878,Southern Metropolitan,14887.0
South Yarra,51 Hawksburn Rd,3,h,2261000.0,S,RT,25/11/2017,2.7,3141.0,3.0,2.0,2.0,,210.0,2008.0,Melbourne City Council,-37.8418,145.0016,Southern Metropolitan,14887.0
South Yarra,76 Hawksburn Rd,2,h,1600000.0,VB,Marshall,25/11/2017,2.7,3141.0,2.0,1.0,0.0,,140.0,1880.0,Melbourne City Council,-37.8407,145.0022,Southern Metropolitan,14887.0
South Yarra,76 River St,4,t,,SN,Abercromby's,25/11/2017,2.7,3141.0,4.0,4.0,1.0,172.0,269.0,2006.0,Melbourne City Council,-37.8368,144.9979,Southern Metropolitan,14887.0
South Yarra,81 Wilson St,3,h,,PI,Biggin,25/11/2017,2.7,3141.0,3.0,1.0,1.0,237.0,118.0,1880.0,Melbourne City Council,-37.8441,144.9991,Southern Metropolitan,14887.0
Springvale,48 Kemp St,5,h,,PI,Barry,25/11/2017,20.8,3171.0,5.0,3.0,2.0,,204.0,1970.0,Greater Dandenong City Council,-37.9385,145.1604,South-Eastern Metropolitan,7412.0
St Albans,7 Adams St,3,h,840000.0,SP,YPA,25/11/2017,14.0,3021.0,3.0,2.0,2.0,,270.0,1992.0,Brimbank City Council,-37.7457,144.781,Western Metropolitan,14042.0
St Albans,13 Marsden Cr,3,h,,PI,Barry,25/11/2017,14.0,3021.0,3.0,1.0,,1810.0,111.0,1950.0,Brimbank City Council,-37.7447,144.7975,Western Metropolitan,14042.0
St Albans,20 Ravenna St,3,h,622000.0,S,Ray,25/11/2017,14.0,3021.0,3.0,1.0,8.0,534.0,124.0,1980.0,Brimbank City Council,-37.7479,144.8184,Western Metropolitan,14042.0
Sunbury,1 Denison Ct,3,h,468000.0,PI,Brad,25/11/2017,31.7,3429.0,3.0,2.0,0.0,711.0,11.0,1986.0,Hume City Council,-37.5867,144.7111,Western Metropolitan,14092.0
Sunshine,35 Dunbar Av,2,h,730000.0,S,Barry,25/11/2017,10.5,3020.0,2.0,1.0,0.0,531.0,78.0,1958.0,Brimbank City Council,-37.7987,144.8264,Western Metropolitan,3755.0
Sunshine,15 Maryvale St,3,h,927500.0,S,Douglas,25/11/2017,10.5,3020.0,3.0,1.0,4.0,474.0,145.0,1961.0,Brimbank City Council,-37.7839,144.8361,Western Metropolitan,3755.0
Sunshine,4 Osbert St,4,h,945800.0,SP,hockingstuart,25/11/2017,10.5,3020.0,4.0,1.0,3.0,585.0,169.0,1950.0,Brimbank City Council,-37.78,144.8394,Western Metropolitan,3755.0
Sunshine,74 Parsons St,4,h,,VB,Jas,25/11/2017,10.5,3020.0,4.0,3.0,2.0,465.0,264.0,2000.0,Brimbank City Council,-37.791,144.838,Western Metropolitan,3755.0
Sunshine West,55 Nicholson Pde,4,t,580000.0,S,Douglas,25/11/2017,10.5,3020.0,4.0,2.0,2.0,,26.0,2006.0,Brimbank City Council,-37.7989,144.8076,Western Metropolitan,6763.0
Surrey Hills,10 Empress Rd,4,h,2900000.0,S,Marshall,25/11/2017,10.2,3127.0,4.0,2.0,3.0,844.0,233.0,1925.0,Boroondara City Council,-37.82,145.088,Southern Metropolitan,5457.0
Surrey Hills,251 Union Rd,4,h,,SN,Marshall,25/11/2017,10.2,3127.0,4.0,2.0,2.0,752.0,228.0,1910.0,Boroondara City Council,-37.8162,145.0994,Southern Metropolitan,5457.0
Sydenham,5 Jolly Pl,3,h,670000.0,S,Barry,25/11/2017,18.0,3037.0,3.0,2.0,3.0,,194.0,2000.0,Brimbank City Council,-37.6958,144.7631,Western Metropolitan,3640.0
Taylors Hill,4 Pyrmont Tce,4,h,720000.0,S,YPA,25/11/2017,18.0,3037.0,4.0,2.0,2.0,,175.0,2008.0,Melton City Council,-37.7139,144.747,Western Metropolitan,4242.0
Templestowe,307 Church Rd,6,h,3030000.0,S,Jellis,25/11/2017,15.5,3106.0,6.0,4.0,3.0,4046.0,419.0,1980.0,Manningham City Council,-37.7675,145.1412,Eastern Metropolitan,6202.0
Templestowe,29A Monckton Rd,4,h,,PI,Jellis,25/11/2017,15.5,3106.0,4.0,3.0,4.0,10036.0,398.0,2012.0,Manningham City Council,-37.7429,145.1565,Eastern Metropolitan,6202.0
Templestowe Lower,18 Feathertop Av,3,h,1300000.0,S,Barry,25/11/2017,12.4,3107.0,3.0,1.0,1.0,725.0,120.0,1960.0,Manningham City Council,-37.7681,145.1092,Eastern Metropolitan,5420.0
Templestowe Lower,69 Hodgson St,4,h,1699000.0,SA,Ray,25/11/2017,12.4,3107.0,4.0,2.0,2.0,730.0,205.0,1965.0,Manningham City Council,-37.7617,145.1041,Eastern Metropolitan,5420.0
Thomastown,4 Middle Ct,4,h,841000.0,S,Barry,25/11/2017,15.3,3074.0,4.0,2.0,2.0,660.0,240.0,2004.0,Whittlesea City Council,-37.686,145.0394,Northern Metropolitan,7955.0
Thornbury,188A Dundas St,3,t,915000.0,PI,McGrath,25/11/2017,7.0,3071.0,3.0,2.0,2.0,,138.0,2010.0,Darebin City Council,-37.7548,145.02,Northern Metropolitan,8870.0
Truganina,12 Tennyson Dr,3,h,567000.0,S,Purplebricks,25/11/2017,18.4,3029.0,3.0,2.0,2.0,,158.0,2002.0,Melton City Council,-37.8536,144.7163,Western Metropolitan,5811.0
Wantirna,4 Warwick Cl,4,h,1085000.0,S,Ray,25/11/2017,14.7,3152.0,4.0,3.0,2.0,843.0,219.0,1975.0,Knox City Council,-37.8511,145.2321,Eastern Metropolitan,5424.0
Wantirna South,12 Bent Ct,3,h,1261000.0,S,LLC,25/11/2017,14.7,3152.0,3.0,1.0,4.0,1093.0,115.0,1960.0,Knox City Council,-37.861,145.2507,Eastern Metropolitan,7082.0
Wantirna South,6 Newry Cl,5,h,1205000.0,S,Barry,25/11/2017,14.7,3152.0,5.0,2.0,2.0,695.0,242.0,2005.0,Knox City Council,-37.8827,145.2405,Eastern Metropolitan,7082.0
Werribee,25 Market Rd,3,h,931000.0,S,YPA,25/11/2017,14.7,3030.0,3.0,1.0,2.0,733.0,151.0,1960.0,Wyndham City Council,-37.8978,144.6608,Western Metropolitan,16166.0
Werribee,1 Shannon Cl,3,h,430000.0,SP,Barry,25/11/2017,14.7,3030.0,3.0,1.0,0.0,542.0,110.0,1980.0,Wyndham City Council,-37.8814,144.6621,Western Metropolitan,16166.0
Westmeadows,3 Redan Ct,3,h,,SN,RW,25/11/2017,16.5,3049.0,3.0,1.0,0.0,,80.0,1970.0,Hume City Council,-37.6752,144.9055,Northern Metropolitan,2474.0
Wheelers Hill,4 Europa Ct,4,h,1010000.0,SP,Jellis,25/11/2017,16.7,3150.0,4.0,1.0,2.0,,170.0,1980.0,Monash City Council,-37.9146,145.17700000000002,South-Eastern Metropolitan,7392.0
Williamstown,101 Thompson St,3,h,1375000.0,SP,Greg,25/11/2017,6.8,3016.0,3.0,2.0,,245.0,136.0,1990.0,Hobsons Bay City Council,-37.8698,144.9023,Western Metropolitan,6380.0
Windsor,3 David La,2,h,,PI,hockingstuart,25/11/2017,4.6,3181.0,2.0,1.0,2.0,,129.0,2007.0,Port Phillip City Council,-37.8536,144.9896,Southern Metropolitan,4380.0
Windsor,12 Eastbourne St,2,h,,SA,hockingstuart,25/11/2017,4.6,3181.0,2.0,1.0,1.0,144.0,87.0,1890.0,Port Phillip City Council,-37.8531,144.9941,Southern Metropolitan,4380.0
Windsor,22 Eastbourne St,2,h,,SA,Biggin,25/11/2017,4.6,3181.0,2.0,2.0,1.0,182.0,129.0,2010.0,Port Phillip City Council,-37.8532,144.9947,Southern Metropolitan,4380.0
Wollert,23 Dalwood Wy,3,h,530000.0,SP,Iconek,25/11/2017,25.5,3750.0,3.0,2.0,2.0,,145.0,2014.0,Whittlesea City Council,-37.6102,145.0401,Northern Metropolitan,2940.0
Wollert,19 Joyfields Pl,3,h,710000.0,SP,Iconek,25/11/2017,25.5,3750.0,3.0,2.0,2.0,,225.0,,Whittlesea City Council,-37.6132,145.0186,Northern Metropolitan,2940.0
Yarraville,118 Severn St,4,h,1343000.0,S,Village,25/11/2017,6.3,3013.0,4.0,2.0,3.0,444.0,167.0,1950.0,Maribyrnong City Council,-37.8206,144.8786,Western Metropolitan,6543.0
Yarraville,241 Somerville Rd,3,h,900000.0,VB,hockingstuart,25/11/2017,6.3,3013.0,3.0,1.0,2.0,,118.0,1935.0,Maribyrnong City Council,-37.8122,144.8768,Western Metropolitan,6543.0
Yarraville,1a Sturt St,2,t,,SP,Sweeney,25/11/2017,6.3,3013.0,2.0,1.0,2.0,,107.0,2001.0,Maribyrnong City Council,-37.8127,144.8792,Western Metropolitan,6543.0
Yarraville,1A Sturt St,2,t,807000.0,S,Sweeney,25/11/2017,6.3,3013.0,2.0,1.0,2.0,,107.0,2001.0,Maribyrnong City Council,-37.8127,144.8792,Western Metropolitan,6543.0
Airport West,32 Coniston Av,3,h,970000.0,S,Barry,6/01/2018,10.4,3042.0,3.0,1.0,2.0,634.0,140.0,1960.0,Moonee Valley City Council,-37.729040000000005,144.88259,Western Metropolitan,3464.0
Airport West,23 Matthews Av,4,h,790000.0,VB,Barry,6/01/2018,10.4,3042.0,4.0,2.0,1.0,585.0,178.0,2015.0,Moonee Valley City Council,-37.73344,144.88925,Western Metropolitan,3464.0
Albert Park,23 Boyd St,4,h,,SP,Marshall,6/01/2018,3.0,3206.0,4.0,2.0,,184.0,99.0,1890.0,Port Phillip City Council,-37.84833,144.955,Southern Metropolitan,3280.0
Albert Park,164 Richardson St,3,h,1950000.0,S,Marshall,6/01/2018,3.0,3206.0,3.0,1.0,,,124.0,1890.0,Port Phillip City Council,-37.84666,144.95578,Southern Metropolitan,3280.0
Altona,2A Robin St,3,h,850000.0,S,hockingstuart,6/01/2018,11.0,3018.0,3.0,1.0,4.0,,117.0,1960.0,Hobsons Bay City Council,-37.868759999999995,144.80737,Western Metropolitan,5301.0
Altona Meadows,14 Taegtow Wy,3,h,718000.0,S,Barry,6/01/2018,15.5,3028.0,3.0,2.0,4.0,560.0,154.0,1990.0,Hobsons Bay City Council,-37.8879,144.77873,Western Metropolitan,7630.0
Ardeer,70 Blanche St,3,h,,PI,Barry,6/01/2018,12.8,3022.0,3.0,1.0,1.0,,125.0,1950.0,Brimbank City Council,-37.77899,144.80021000000002,Western Metropolitan,1281.0
Aspendale,34 Albany Cr,3,h,1000000.0,S,Buxton,6/01/2018,21.5,3195.0,3.0,1.0,2.0,556.0,146.0,1970.0,Kingston City Council,-38.02357,145.10492,South-Eastern Metropolitan,2824.0
Avondale Heights,191 Military Rd,3,h,727500.0,S,Barry,6/01/2018,9.5,3034.0,3.0,1.0,1.0,641.0,137.0,1970.0,Moonee Valley City Council,-37.7576,144.85979,Western Metropolitan,4502.0
Balwyn,57 Gordon St,4,h,,PI,Noel,6/01/2018,7.9,3103.0,4.0,2.0,1.0,,150.0,1935.0,Boroondara City Council,-37.807590000000005,145.0686,Southern Metropolitan,5682.0
Balwyn,10 Myambert Av,5,h,4600000.0,VB,Fletchers,6/01/2018,7.9,3103.0,5.0,5.0,2.0,1242.0,313.0,1952.0,Boroondara City Council,-37.81654,145.07165,Southern Metropolitan,5682.0
Balwyn North,11 Highview Rd,4,h,,S,Fletchers,6/01/2018,9.7,3104.0,4.0,3.0,2.0,621.0,181.0,1960.0,Boroondara City Council,-37.78322,145.07958,Southern Metropolitan,7809.0
