index,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
3326,Northcote,1/68 Bridge St,1,u,312000.0,S,Harcourts,14/05/2016,5.5,3070.0,1.0,1.0,1.0,0.0,39.0,1960.0,Darebin City Council,-37.7783,144.9954,Northern Metropolitan,11364.0
7793,Carlton,78 Palmerston St,3,h,,S,Jellis,15/07/2017,1.6,3053.0,3.0,2.0,0.0,109.0,102.0,1870.0,Melbourne City Council,-37.79628,144.97232,Northern Metropolitan,6786.0
4602,Thornbury,126 Smith St,3,h,1380000.0,SP,Jellis,28/08/2016,6.5,3071.0,3.0,2.0,1.0,359.0,128.0,1920.0,Darebin City Council,-37.7565,144.9906,Northern Metropolitan,8870.0
2350,Hampton,3/8 Alicia St,2,u,500000.0,PI,Hodges,27/06/2016,13.7,3188.0,2.0,1.0,1.0,0.0,61.0,1970.0,Bayside City Council,-37.9436,145.0027,Southern Metropolitan,5454.0
13100,Vermont,19 Boronia Rd,4,h,1475000.0,VB,Noel,17/02/2018,17.2,3133.0,4.0,2.0,2.0,840.0,248.0,,Maroondah City Council,-37.83823,145.19828,Eastern Metropolitan,4181.0
7228,Montmorency,21 Beattie St,3,h,806000.0,S,Barry,27/05/2017,16.2,3094.0,3.0,1.0,0.0,396.0,108.0,1955.0,Banyule City Council,-37.71665,145.11682,Eastern Metropolitan,3891.0
290,Ashburton,15 Comas Gr,5,h,2752000.0,S,Jellis,22/08/2016,11.0,3147.0,6.0,4.0,2.0,1075.0,390.0,2010.0,Boroondara City Council,-37.8714,145.07299999999995,Southern Metropolitan,3052.0
5315,Oakleigh,94 Burlington St,3,h,880000.0,PI,Barry,7/11/2016,14.0,3166.0,3.0,1.0,1.0,670.0,118.0,1925.0,Monash City Council,-37.9033,145.1006,Southern Metropolitan,3224.0
11571,Dallas,13 Murtoa St,3,h,505500.0,S,YPA,18/11/2017,14.0,3047.0,3.0,1.0,1.0,614.0,110.0,1965.0,Hume City Council,-37.6754,144.934,Northern Metropolitan,2246.0
4608,Toorak,31 Mathoura Rd,4,h,,SN,RT,4/03/2017,4.6,3142.0,4.0,2.0,2.0,342.0,294.0,2016.0,Stonnington City Council,-37.847,145.0069,Southern Metropolitan,7217.0
4827,Yarraville,3/27 Stephen St,2,t,650000.0,VB,Jas,3/12/2016,7.0,3013.0,2.0,1.0,1.0,0.0,2.0,1980.0,Maribyrnong City Council,-37.8113,144.8955,Western Metropolitan,6543.0
2940,Malvern East,37 Emo Rd,3,h,,S,Jellis,30/07/2016,11.2,3145.0,3.0,2.0,2.0,711.0,184.0,1890.0,Stonnington City Council,-37.8759,145.0518,Southern Metropolitan,8801.0
9886,Middle Park,81 Erskine St,3,h,2090000.0,S,Chisholm,26/08/2017,3.0,3206.0,3.0,1.0,0.0,199.0,113.0,1900.0,Port Phillip City Council,-37.84804000000001,144.96066000000005,Southern Metropolitan,2019.0
10477,Wantirna,18 Wondalea Cr,4,h,1003000.0,S,iTRAK,14/10/2017,14.7,3152.0,4.0,2.0,2.0,645.0,250.0,1988.0,Knox City Council,-37.85823,145.21613,Eastern Metropolitan,5424.0
5330,Oakleigh,4/28 Devon Gr,4,t,,SN,Ray,25/02/2017,14.0,3166.0,4.0,2.0,2.0,208.0,138.0,2012.0,Monash City Council,-37.8961,145.1037,Southern Metropolitan,3224.0
12598,Brighton,14 Cross St,3,h,1925000.0,VB,Marshall,3/03/2018,10.5,3186.0,3.0,2.0,2.0,545.0,140.0,1920.0,Bayside City Council,-37.89085,144.99983,Southern Metropolitan,10579.0
7964,Armadale,16/74 Denbigh Rd,2,u,486000.0,S,hockingstuart,22/07/2017,6.3,3143.0,2.0,1.0,2.0,0.0,63.0,1960.0,Stonnington City Council,-37.85549,145.0163,Southern Metropolitan,4836.0
699,Box Hill,23 Bass St,3,h,1325000.0,S,Lindellas,15/10/2016,13.1,3128.0,3.0,1.0,1.0,702.0,134.0,1950.0,Whitehorse City Council,-37.827,145.1209,Eastern Metropolitan,4605.0
11075,Noble Park,8 Birrong Av,3,h,,SN,C21,28/10/2017,22.7,3174.0,3.0,1.0,1.0,,114.0,1980.0,Greater Dandenong City Council,-37.98098,145.17317,South-Eastern Metropolitan,11806.0
11792,Taylors Hill,4 Pyrmont Tce,4,h,720000.0,S,YPA,25/11/2017,18.0,3037.0,4.0,2.0,2.0,,175.0,2008.0,Melton City Council,-37.7139,144.747,Western Metropolitan,4242.0
12919,Wantirna South,10 Cathies La,6,h,,PI,Harcourts,10/03/2018,14.7,3152.0,6.0,3.0,2.0,639.0,308.0,1988.0,Knox City Council,-37.86358,145.21421,Eastern Metropolitan,7082.0
1684,Elsternwick,2/21 Gisborne St,2,h,1160000.0,SP,Chisholm,12/11/2016,8.5,3185.0,2.0,2.0,2.0,155.0,137.0,2011.0,Glen Eira City Council,-37.8887,145.0046,Southern Metropolitan,4898.0
10944,Fawkner,5 Kiddle St,4,h,850000.0,S,Ray,28/10/2017,13.1,3060.0,4.0,3.0,3.0,367.0,217.0,2012.0,Hume City Council,-37.71734,144.97057,Northern Metropolitan,5070.0
4403,Sunshine North,4a Downing St,3,h,620000.0,SP,Douglas,26/07/2016,13.3,3020.0,3.0,3.0,2.0,221.0,155.0,2011.0,Brimbank City Council,-37.7708,144.8401,Western Metropolitan,4217.0
7419,Hadfield,9 Bond St,3,h,735000.0,S,Eview,8/07/2017,11.2,3046.0,3.0,1.0,1.0,626.0,122.0,1950.0,Moreland City Council,-37.71425,144.95013,Northern Metropolitan,2606.0
7350,Brunswick East,63 Harrison St,3,t,937000.0,SP,Jellis,8/07/2017,4.0,3057.0,3.0,2.0,1.0,110.0,121.8,2000.0,Moreland City Council,-37.76049,144.98065,Northern Metropolitan,5533.0
12967,Craigieburn,2 Calm Av,3,h,515000.0,S,Barry,17/02/2018,20.6,3064.0,3.0,3.0,2.0,248.0,155.0,2014.0,Hume City Council,-37.59784000000001,144.90001,Northern Metropolitan,15510.0
4284,St Kilda,301/8 Blanche St,2,u,540000.0,SP,McGrath,13/08/2016,6.1,3182.0,2.0,1.0,1.0,0.0,70.0,2003.0,Port Phillip City Council,-37.8653,144.9824,Southern Metropolitan,13240.0
12502,Mentone,17 Silverbanks Gr,3,t,881000.0,S,Buxton,10/02/2018,20.0,3194.0,3.0,3.0,2.0,,158.0,2008.0,Kingston City Council,-37.98004,145.07573,South-Eastern Metropolitan,6162.0
12495,Kensington,13 Wight St,2,h,855000.0,PI,Woodards,10/02/2018,3.4,3031.0,2.0,1.0,,110.0,79.0,1910.0,Melbourne City Council,-37.79372,144.92846,Northern Metropolitan,5263.0
10546,Brooklyn,11 Conifer Av,4,h,,S,Jas,21/10/2017,6.4,3012.0,4.0,2.0,2.0,762.0,264.0,1970.0,Brimbank City Council,-37.8222,144.84155,Western Metropolitan,962.0
5457,Box Hill,11 Howard St,3,h,2080000.0,S,Buxton,22/04/2017,13.1,3128.0,3.0,2.0,2.0,693.0,158.0,1925.0,Whitehorse City Council,-37.8229,145.1217,Eastern Metropolitan,4605.0
6648,Brunswick West,5/456 Albion St,1,u,312000.0,S,Jellis,17/06/2017,5.2,3055.0,1.0,1.0,1.0,406.0,40.0,1970.0,Moreland City Council,-37.75847,144.94226,Northern Metropolitan,7082.0
3768,Reservoir,3/38 Barton St,2,u,405000.0,S,Barry,7/05/2016,11.2,3073.0,2.0,1.0,1.0,171.0,94.0,2009.0,Darebin City Council,-37.711,145.0027,Northern Metropolitan,21650.0
6359,Brighton,13 Hamilton St,3,h,,PI,Marshall,3/06/2017,10.5,3186.0,3.0,1.0,1.0,327.0,128.0,1900.0,Bayside City Council,-37.89612,145.00196,Southern Metropolitan,10579.0
12604,Broadmeadows,7 Gerbert St,3,h,,PI,YPA,3/03/2018,14.0,3047.0,3.0,1.0,1.0,604.0,86.0,1960.0,Hume City Council,-37.68802,144.93333,Northern Metropolitan,4294.0
3164,Moorabbin,1/23 Genoa St,1,u,240000.0,VB,Ray,30/07/2016,14.6,3189.0,1.0,1.0,1.0,0.0,43.0,1970.0,Kingston City Council,-37.9428,145.0584,Southern Metropolitan,2555.0
13053,Newport,45A Graham St,3,h,868100.0,SP,Jas,17/02/2018,6.2,3015.0,3.0,2.0,3.0,277.0,130.0,2010.0,Hobsons Bay City Council,-37.83674,144.86794,Western Metropolitan,5498.0
1704,Elsternwick,20 Shoobra Rd,4,h,2806000.0,S,Biggin,19/11/2016,8.5,3185.0,4.0,3.0,2.0,669.0,255.0,1930.0,Glen Eira City Council,-37.8871,145.0081,Southern Metropolitan,4898.0
992,Brunswick,4 Bell St,4,h,1790000.0,S,Ray,27/06/2016,5.2,3056.0,3.0,1.0,1.0,416.0,129.0,1920.0,Moreland City Council,-37.7737,144.965,Northern Metropolitan,11918.0
5205,Murrumbeena,4 Sydney St,4,h,,S,Jellis,28/08/2016,12.1,3163.0,4.0,1.0,1.0,556.0,210.0,1900.0,Glen Eira City Council,-37.8883,145.0692,Southern Metropolitan,4442.0
13485,Craigieburn,53 Loudon Cct,3,h,472000.0,S,Skad,24/02/2018,20.6,3064.0,3.0,2.0,1.0,238.0,131.0,2016.0,Hume City Council,-37.56692,144.90448,Northern Metropolitan,15510.0
10284,Brunswick,75 Rose St,5,h,1150000.0,VB,Nelson,14/10/2017,5.2,3056.0,5.0,3.0,1.0,320.0,176.0,1920.0,Moreland City Council,-37.75587,144.95246,Northern Metropolitan,11918.0
9111,Surrey Hills,10 Pembroke St,5,h,2230000.0,SA,Woodards,16/09/2017,10.2,3127.0,5.0,2.0,2.0,754.0,270.0,1905.0,Boroondara City Council,-37.82807,145.10796000000005,Southern Metropolitan,5457.0
12669,Epping,19 Maserati Dr,5,h,670000.0,S,HAR,3/03/2018,19.6,3076.0,5.0,2.0,2.0,612.0,263.0,2001.0,Whittlesea City Council,-37.63594000000001,145.03306,Northern Metropolitan,10926.0
8322,Oak Park,2/36 Curie Av,2,t,545000.0,PI,Hodges,29/07/2017,11.2,3046.0,2.0,1.0,1.0,0.0,80.0,2013.0,Moreland City Council,-37.71652,144.92268,Northern Metropolitan,2651.0
10064,Coburg,4 Parklane Mw,3,t,,SP,Jellis,7/10/2017,6.7,3058.0,3.0,2.0,2.0,177.0,144.0,2000.0,Darebin City Council,-37.74091,144.97626,Northern Metropolitan,11204.0
12827,Vermont South,2 Lyrebird Ct,3,h,,VB,Noel,3/03/2018,17.2,3133.0,3.0,1.0,2.0,666.0,111.0,1978.0,Whitehorse City Council,-37.86112,145.17381,Eastern Metropolitan,4280.0
430,Balwyn,17 Knutsford St,3,h,3401000.0,S,Jellis,27/11/2016,9.7,3103.0,3.0,2.0,1.0,706.0,166.0,1930.0,Boroondara City Council,-37.8161,145.0748,Southern Metropolitan,5682.0
6254,Maidstone,3/83 Mitchell St,3,t,895000.0,S,Rendina,1/07/2017,6.4,3012.0,3.0,2.0,2.0,262.0,153.0,2004.0,Maribyrnong City Council,-37.78284,144.88098,Western Metropolitan,3873.0
6192,Clayton,2/13 Jaguar Dr,3,u,,PN,Wilson,1/07/2017,16.7,3168.0,3.0,1.0,1.0,228.0,115.0,2000.0,Monash City Council,-37.92415,145.13179,South-Eastern Metropolitan,5837.0
5635,Flemington,84 Canterbury St,2,h,953000.0,S,Biggin,8/04/2017,4.4,3031.0,2.0,1.0,0.0,274.0,103.0,1930.0,Melbourne City Council,-37.7813,144.9238,Northern Metropolitan,3593.0
12647,Dandenong North,78 Loch Rd,4,h,,PI,Hall,3/03/2018,24.7,3175.0,4.0,3.0,3.0,796.0,199.0,1975.0,Greater Dandenong City Council,-37.95715,145.21985,South-Eastern Metropolitan,8322.0
10901,Craigieburn,9 Asbury St,4,h,655000.0,S,Stockdale,28/10/2017,20.6,3064.0,4.0,2.0,2.0,448.0,219.0,2015.0,Hume City Council,-37.57287,144.91884,Northern Metropolitan,15510.0
10983,Heidelberg Heights,103 Porter Rd,2,h,602000.0,S,Jellis,28/10/2017,8.8,3081.0,2.0,1.0,1.0,224.0,91.0,2000.0,Banyule City Council,-37.73575,145.05796,Eastern Metropolitan,2947.0
7374,Croydon,434 Dorset Rd,3,h,725000.0,S,Stockdale,8/07/2017,23.0,3136.0,3.0,1.0,2.0,802.0,105.0,1980.0,Maroondah City Council,-37.81083,145.28792,Eastern Metropolitan,11925.0
796,Brighton,679 Hampton St,3,h,1385000.0,S,Buxton,17/09/2016,11.2,3186.0,3.0,1.0,2.0,426.0,120.0,1935.0,Bayside City Council,-37.9254,145.0045,Southern Metropolitan,10579.0
13202,Dingley Village,23 Heathland Wy,4,h,1000000.0,PI,Ray,17/03/2018,22.2,3172.0,4.0,2.0,2.0,528.0,209.0,2001.0,Kingston City Council,-37.98687,145.12708999999995,South-Eastern Metropolitan,3940.0
11245,Point Cook,20 Hollington Cr,4,h,635000.0,SP,Point,4/11/2017,14.7,3030.0,4.0,2.0,2.0,636.0,210.0,2002.0,Wyndham City Council,-37.8794,144.7412,Western Metropolitan,15542.0
5342,Cremorne,301/163 Cremorne St,1,u,425000.0,PI,hockingstuart,6/08/2016,2.5,3121.0,1.0,1.0,1.0,0.0,52.0,2007.0,Yarra City Council,-37.8301,144.9904,Northern Metropolitan,1123.0
175,Armadale,3 Wattletree Rd,3,h,,SN,Gary,14/05/2016,6.3,3143.0,3.0,2.0,1.0,482.0,182.0,1930.0,Stonnington City Council,-37.8606,145.0157,Southern Metropolitan,4836.0
9925,Pascoe Vale,1 Ann St,4,h,1260000.0,S,Eview,26/08/2017,8.5,3044.0,4.0,2.0,4.0,578.0,171.0,1920.0,Moreland City Council,-37.73058,144.9353,Northern Metropolitan,7485.0
4286,St Kilda,20/220 Barkly St,2,u,570000.0,PI,Buxton,14/05/2016,6.1,3182.0,2.0,2.0,1.0,0.0,70.0,2000.0,Port Phillip City Council,-37.8709,144.9807,Southern Metropolitan,13240.0
9414,Armadale,1/4 Avondale Rd,3,h,1312000.0,S,hockingstuart,23/09/2017,6.3,3143.0,3.0,1.0,1.0,,121.0,1950.0,Stonnington City Council,-37.85697,145.0148,Southern Metropolitan,4836.0
3659,Prahran,75 Pridham St,3,h,1220000.0,S,hockingstuart,28/08/2016,4.5,3181.0,3.0,2.0,1.0,112.0,100.0,1900.0,Stonnington City Council,-37.8517,145.0056,Southern Metropolitan,7717.0
7752,Wheelers Hill,19 Kooringa Cr,5,h,1100000.0,S,Barry,12/08/2017,16.7,3150.0,5.0,2.0,2.0,672.0,237.0,1970.0,Monash City Council,-37.91299,145.1767,South-Eastern Metropolitan,7392.0
4481,Surrey Hills,4/5 Middlesex Rd,2,u,656000.0,S,Fletchers,22/05/2016,11.2,3127.0,1.0,1.0,1.0,951.0,76.0,1970.0,Boroondara City Council,-37.8261,145.0902,Southern Metropolitan,5457.0
2632,Keilor East,2/6 Shelley St,3,t,710000.0,SP,Nelson,28/08/2016,12.8,3033.0,3.0,2.0,1.0,320.0,133.0,2013.0,Brimbank City Council,-37.7415,144.8668,Western Metropolitan,5629.0
2437,Hawthorn,1/28 Belgrave St,3,h,,S,Marshall,22/08/2016,4.6,3122.0,2.0,2.0,4.0,308.0,146.0,1992.0,Boroondara City Council,-37.828,145.041,Southern Metropolitan,11308.0
3417,Oakleigh South,1 Abercrombie St,4,h,,S,Woodards,12/11/2016,14.7,3167.0,4.0,2.0,2.0,596.0,161.0,1980.0,Kingston City Council,-37.932,145.0827,South-Eastern Metropolitan,3692.0
209,Ascot Vale,2/21 Harold St,2,u,490000.0,VB,Jellis,4/03/2017,5.9,3032.0,2.0,1.0,1.0,423.0,62.0,1970.0,Moonee Valley City Council,-37.7736,144.9015,Western Metropolitan,6567.0
10055,Cheltenham,5 Hannah St,3,h,975000.0,S,O'Brien,7/10/2017,17.9,3192.0,3.0,2.0,2.0,651.0,0.0,1970.0,Bayside City Council,-37.95683,145.07183999999995,Southern Metropolitan,9758.0
5828,Northcote,12/412 High St,2,u,680000.0,SP,McGrath,6/05/2017,5.5,3070.0,2.0,2.0,1.0,1106.0,70.0,2009.0,Darebin City Council,-37.7679,144.9994,Northern Metropolitan,11364.0
7480,Parkdale,1/168 Beach Rd,4,h,2185000.0,S,Ray,8/07/2017,21.5,3195.0,4.0,2.0,3.0,220.0,213.0,2010.0,Kingston City Council,-38.00205,145.07853,South-Eastern Metropolitan,5087.0
1972,Fitzroy North,8/3 Miller St,2,t,750000.0,S,Woodards,18/03/2017,3.5,3068.0,2.0,2.0,2.0,0.0,95.0,2002.0,Moreland City Council,-37.7761,144.9792,Northern Metropolitan,6244.0
4332,Strathmore,8 Upland Rd,3,h,1430000.0,S,Paul,7/05/2016,9.7,3041.0,3.0,1.0,1.0,694.0,158.0,1950.0,Moonee Valley City Council,-37.7411,144.9262,Western Metropolitan,3284.0
10335,Essendon North,95 Kerferd St,3,h,,SP,Nelson,14/10/2017,8.2,3041.0,3.0,1.0,1.0,602.0,147.0,1950.0,Moonee Valley City Council,-37.73562,144.89893,Western Metropolitan,1308.0
2370,Hawthorn,6a Scott St,4,h,1650000.0,PI,Jellis,3/09/2016,4.6,3122.0,4.0,2.0,2.0,317.0,210.0,2005.0,Boroondara City Council,-37.8344,145.0422,Southern Metropolitan,11308.0
3992,Richmond,176 Buckingham St,4,h,1645000.0,S,Biggin,22/08/2016,2.6,3121.0,4.0,2.0,1.0,249.0,214.0,1970.0,Yarra City Council,-37.8147,145.0084,Northern Metropolitan,14949.0
11749,Point Cook,6 Sapphire Cl,4,h,,SN,Barry,25/11/2017,14.7,3030.0,4.0,3.0,2.0,842.0,335.0,2000.0,Wyndham City Council,-37.8987,144.7639,Western Metropolitan,15542.0
759,Brighton,60 Halifax St,4,h,,SN,Buxton,6/08/2016,11.2,3186.0,4.0,2.0,2.0,993.0,300.0,1880.0,Bayside City Council,-37.9157,145.0029,Southern Metropolitan,10579.0
2771,Kew East,106 Kilby Rd,5,h,1950000.0,VB,hockingstuart,4/06/2016,7.5,3102.0,5.0,2.0,3.0,711.0,253.0,1940.0,Boroondara City Council,-37.7923,145.0528,Southern Metropolitan,2671.0
9533,Hillside,13 Glenview Ct,3,h,637000.0,S,Barry,23/09/2017,18.0,3037.0,3.0,2.0,2.0,,159.0,2003.0,Brimbank City Council,-37.68019,144.73691000000005,Western Metropolitan,5556.0
11154,Surrey Hills,2 Elwood St,5,h,2325000.0,VB,Jellis,28/10/2017,10.2,3127.0,5.0,3.0,4.0,923.0,317.0,1977.0,Boroondara City Council,-37.83297,145.10195,Southern Metropolitan,5457.0
9917,Northcote,95 Beavers Rd,2,h,1118000.0,S,Nelson,26/08/2017,5.3,3070.0,2.0,2.0,1.0,173.0,81.0,1910.0,Darebin City Council,-37.76623,144.99318,Northern Metropolitan,11364.0
4655,Viewbank,81 Martins La,3,h,880000.0,SP,Buckingham,3/12/2016,13.8,3084.0,3.0,2.0,4.0,704.0,167.0,1970.0,Banyule City Council,-37.7327,145.0913,Eastern Metropolitan,2698.0
10291,Canterbury,16A Chaucer Cr,4,h,2430000.0,S,Marshall,14/10/2017,8.4,3126.0,4.0,2.0,2.0,,244.0,1992.0,Boroondara City Council,-37.82435,145.07231000000004,Southern Metropolitan,3265.0
5774,Malvern East,1/29 Grant St,2,u,1211000.0,S,Ray,20/05/2017,11.2,3145.0,2.0,1.0,1.0,259.0,99.0,1970.0,Stonnington City Council,-37.8718,145.0526,Southern Metropolitan,8801.0
1,Abbotsford,5 Charles St,3,h,1465000.0,SP,Biggin,4/03/2017,2.5,3067.0,3.0,2.0,0.0,134.0,150.0,1900.0,Yarra City Council,-37.8093,144.9944,Northern Metropolitan,4019.0
8087,Moonee Ponds,16/122 Maribyrnong Rd,1,u,362000.0,S,Brad,22/07/2017,6.2,3039.0,1.0,1.0,1.0,0.0,55.0,2015.0,Moonee Valley City Council,-37.77149,144.91552,Western Metropolitan,6232.0
177,Armadale,791 High St,3,h,1800000.0,PI,RT,15/10/2016,6.3,3143.0,3.0,2.0,2.0,405.0,121.0,1910.0,Stonnington City Council,-37.8545,145.0145,Southern Metropolitan,4836.0
4964,Carlton,120 Faraday St,2,h,,S,Nelson,16/04/2016,1.8,3053.0,2.0,1.0,1.0,104.0,75.0,1880.0,Melbourne City Council,-37.7988,144.9707,Northern Metropolitan,6786.0
9244,Doveton,6 Virgilia St,3,h,451000.0,S,REMAX,19/08/2017,28.8,3177.0,3.0,1.0,2.0,,105.0,2011.0,Casey City Council,-37.99729,145.23478,South-Eastern Metropolitan,3533.0
6634,Bentleigh East,52 Paloma St,4,h,1330000.0,PI,hockingstuart,17/06/2017,13.8,3165.0,4.0,2.0,2.0,566.0,191.0,1950.0,Glen Eira City Council,-37.91503,145.07997,Southern Metropolitan,10969.0
13284,Melton South,24 Brennan St,3,h,443000.0,S,hockingstuart,17/03/2018,29.8,3338.0,3.0,1.0,3.0,603.0,114.0,1975.0,Melton City Council,-37.70478,144.57211,Western Victoria,4718.0
12869,Camberwell,30 Judd St,4,h,,S,Kay,10/03/2018,7.7,3124.0,4.0,2.0,2.0,370.0,735.0,1915.0,Boroondara City Council,-37.83752,145.0653,Southern Metropolitan,8920.0
9104,Sunbury,1 Whitty La,3,h,436000.0,SP,Leeburn,16/09/2017,31.7,3429.0,3.0,2.0,2.0,350.0,220.0,2004.0,Hume City Council,-37.58883,144.70202,Western Metropolitan,14092.0
5166,Kingsville,2/57 Kingsville St,1,u,210000.0,S,Jas,18/03/2017,7.8,3012.0,1.0,1.0,1.0,0.0,36.0,1970.0,Maribyrnong City Council,-37.81,144.8786,Western Metropolitan,1808.0
3856,Reservoir,6/5 Seaver Gr,2,u,340000.0,VB,Love,24/09/2016,11.2,3073.0,2.0,1.0,1.0,151.0,80.0,1975.0,Darebin City Council,-37.7126,144.99,Northern Metropolitan,21650.0
12777,Prahran,44 Wrights Tce,3,h,2610000.0,SP,Jellis,3/03/2018,4.6,3181.0,3.0,2.0,0.0,279.0,207.0,1885.0,Stonnington City Council,-37.85122,145.00513999999995,Southern Metropolitan,7717.0
12449,Altona Meadows,4 Huia Cl,3,h,808000.0,S,hockingstuart,10/02/2018,15.5,3028.0,3.0,2.0,4.0,,149.0,1985.0,Hobsons Bay City Council,-37.87974000000001,144.79002,Western Metropolitan,7630.0
1696,Elsternwick,1 Bent St,3,h,2160000.0,S,Biggin,18/03/2017,8.5,3185.0,3.0,1.0,1.0,590.0,185.0,,Glen Eira City Council,-37.8807,145.0005,Southern Metropolitan,4898.0
12880,Dallas,12 Washington St,3,h,520000.0,S,FN,10/03/2018,14.0,3047.0,3.0,2.0,5.0,578.0,96.0,1960.0,Hume City Council,-37.66698,144.94496999999996,Northern Metropolitan,2246.0
9308,Kew,30 Stirling St,3,h,2180000.0,S,Jellis,19/08/2017,5.4,3101.0,3.0,1.0,2.0,372.0,126.0,1905.0,Boroondara City Council,-37.80946,145.04251000000005,Southern Metropolitan,10331.0
3577,Port Melbourne,98 Heath St,2,h,1400000.0,S,Marshall,25/02/2017,3.8,3207.0,2.0,1.0,1.0,168.0,102.0,1934.0,Melbourne City Council,-37.8346,144.9453,Southern Metropolitan,8648.0
9704,Altona North,51B MacDonald Av,3,t,730000.0,S,Williams,26/08/2017,9.4,3025.0,3.0,2.0,2.0,,127.0,2013.0,Hobsons Bay City Council,-37.83442,144.85789,Western Metropolitan,5132.0
857,Brighton East,5/36 Union St,3,h,,S,Hodges,10/09/2016,10.7,3187.0,3.0,2.0,2.0,182.0,130.0,1999.0,Bayside City Council,-37.9081,145.0117,Southern Metropolitan,6938.0
5585,Coburg,42 Sheffield St,2,h,,SN,Barry,20/05/2017,7.8,3058.0,2.0,1.0,1.0,319.0,110.0,1920.0,Darebin City Council,-37.7469,144.9695,Northern Metropolitan,11204.0
10136,Keysborough,8 Cromwell Ct,4,h,800000.0,S,Barry,7/10/2017,25.2,3173.0,4.0,2.0,2.0,438.0,160.0,1975.0,Greater Dandenong City Council,-37.98588,145.16307,South-Eastern Metropolitan,8459.0
6675,Eltham,30 Cromwell St,4,h,1065000.0,SP,Barry,17/06/2017,18.0,3095.0,4.0,2.0,2.0,816.0,243.0,1966.0,Banyule City Council,-37.72308,145.14011000000005,Eastern Metropolitan,6990.0
5070,Hawthorn East,1/36 Pleasant Rd,4,t,1738000.0,S,Jellis,15/10/2016,7.5,3123.0,4.0,3.0,2.0,324.0,241.0,2002.0,Boroondara City Council,-37.8348,145.0503,Southern Metropolitan,6482.0
7501,South Yarra,2/45 Caroline St,2,u,600000.0,PI,Noel,8/07/2017,2.7,3141.0,2.0,1.0,1.0,876.0,62.0,1972.0,Melbourne City Council,-37.83766,144.98799,Southern Metropolitan,14887.0
5847,Ormond,2/1 Lillimur Rd,3,u,960000.0,S,hockingstuart,13/05/2017,11.8,3204.0,3.0,2.0,2.0,199.0,167.0,1995.0,Glen Eira City Council,-37.9034,145.0409,Southern Metropolitan,3578.0
11667,Footscray,43 Railway Pl,3,h,935000.0,S,Jas,25/11/2017,5.1,3011.0,3.0,1.0,,,121.0,1910.0,Maribyrnong City Council,-37.7989,144.9063,Western Metropolitan,7570.0
2963,Maribyrnong,205/7 Ordnance Res,2,u,,SP,Nelson,12/11/2016,8.7,3032.0,2.0,2.0,1.0,0.0,91.0,1930.0,Maribyrnong City Council,-37.7706,144.8798,Western Metropolitan,4918.0
9,Abbotsford,2 Rich St,2,h,,SP,Biggin,10/12/2016,2.5,3067.0,2.0,1.0,1.0,176.0,80.0,1925.0,Yarra City Council,-37.7998,144.9972,Northern Metropolitan,4019.0
11174,Thomastown,14 Uplands Pl,3,h,,PI,Love,28/10/2017,15.3,3074.0,3.0,2.0,2.0,541.0,136.0,1970.0,Whittlesea City Council,-37.67485,144.98918999999995,Northern Metropolitan,7955.0
8942,Eltham,22/1336 Main Rd,3,h,,S,Barry,16/09/2017,18.0,3095.0,3.0,2.0,2.0,,124.0,1980.0,Banyule City Council,-37.70403,145.16544,Eastern Metropolitan,6990.0
1131,Camberwell,3/107 Wattle Valley Rd,3,h,1650000.0,S,Marshall,3/12/2016,7.8,3124.0,3.0,2.0,2.0,305.0,189.0,1998.0,Boroondara City Council,-37.8365,145.0802,Southern Metropolitan,8920.0
806,Brighton,135 Head St,3,h,,S,Marshall,22/08/2016,11.2,3186.0,3.0,2.0,2.0,484.0,216.0,1915.0,Bayside City Council,-37.8926,144.9992,Southern Metropolitan,10579.0
8276,Highett,46 Wilson St,2,h,1150000.0,PI,hockingstuart,29/07/2017,16.0,3190.0,2.0,1.0,2.0,591.0,100.0,1950.0,Bayside City Council,-37.94763,145.02716999999996,Southern Metropolitan,4794.0
4910,Aberfeldie,20 Batman St,4,h,,SP,Nelson,22/05/2016,9.1,3040.0,4.0,3.0,1.0,701.0,314.0,,Moonee Valley City Council,-37.7553,144.8943,Western Metropolitan,1543.0
8653,Brunswick,2 George St,2,h,,SP,Nelson,9/09/2017,5.2,3056.0,2.0,1.0,,195.0,123.0,1890.0,Moreland City Council,-37.76904,144.96722,Northern Metropolitan,11918.0
8921,Coburg,9A Methven St,3,t,880000.0,S,Brad,16/09/2017,6.7,3058.0,3.0,1.0,1.0,771.0,104.0,2004.0,Darebin City Council,-37.74701,144.96369,Northern Metropolitan,11204.0
11018,Malvern,39 Cawkwell St,3,h,,S,Jellis,28/10/2017,5.9,3144.0,3.0,2.0,,,136.0,1890.0,Stonnington City Council,-37.85482,145.04048,Southern Metropolitan,4675.0
10015,Wyndham Vale,25 Clitheroe Dr,3,u,,PN,Harcourts,26/08/2017,27.2,3024.0,3.0,1.0,0.0,552.0,119.0,1990.0,Wyndham City Council,-37.90032,144.61838999999995,Western Metropolitan,5262.0
